Magnitude,Location,Latitude,Longitude
0.26,"3 km ESE of The Geysers, CA",38.77,-122.73
0.72,"10 km SW of Salton City, CA",33.2356667,-116.0376667
3.83,"6 km S of Volcano, Hawaii",19.3835,-155.244166666667
4.5,"31 km NE of Kinablangan, Philippines",7.8849,126.7622
0.2,"1 km SE of Carnelian Bay, California",39.2175,-120.0733
1.70000005,"6 km SSW of Volcano, Hawaii",19.3881664276123,-155.248504638672
1.3,"128 km NW of Yakutat, Alaska",60.2534,-141.5409
4.9,"57 km ENE of Barcelona, Philippines",8.3096,126.9371
0.5,"18 km SE of Livengood, Alaska",65.3993,-148.272
2.28,"6 km S of Volcano, Hawaii",19.3845,-155.241166666667
1.99,"5 km SSW of Volcano, Hawaii",19.3931674957275,-155.248672485352
1.59,"9 km ENE of Pāhala, Hawaii",19.2283333333333,-155.391
0.59,"11 km SW of Salton City, CA",33.2345,-116.046
0.32,"6 km ENE of Government Camp, Oregon",45.32716666666666,-121.6795
1.92,"12 km SW of Salton City, CA",33.2251667,-116.044
2.96,"6 km ESE of Las Marías, Puerto Rico",18.229,-66.9331666666667
1.16,"10 km SW of Salton City, CA",33.2406667,-116.0338333
1.6,"10 km SW of Salton City, CA",33.2403333,-116.0348333
1.49,"10 km WSW of Morongo Valley, CA",34.011,-116.6821667
0.3,"39 km NE of Adak, Alaska",52.0818333333333,-176.160666666667
0.77,"11 km SW of Salton City, CA",33.2276667,-116.0345
1.08,"9 km NW of The Geysers, CA",38.82,-122.84
0.9,"65 km W of Stevens Village, Alaska",66.0949,-150.5116
1.6,"32 km SSW of Trapper Creek, Alaska",62.0493,-150.4805
2.41,"12 km SW of Salton City, CA",33.2251667,-116.0463333
0.13,"17 km N of Ashford, Washington",46.91316666666667,-122.02333333333333
0.84,"11 km SW of Salton City, CA",33.233,-116.0431667
0.6,"5 km SSW of Salcha, Alaska",64.4773,-146.9487
0.85,"11 km SW of Salton City, CA",33.2301667,-116.0375
0.77,"87 km W of Adak, Alaska",51.864,-177.910166666667
1.9,"44 km S of Perryville, Alaska",55.511,-159.1434
2.18,"4 km SSW of Calimesa, CA",33.9505,-117.0628333
2.2,"55 km S of Whites City, New Mexico",31.675,-104.408
0.05,"3 km S of Quilcene, Washington",47.794666666666664,-122.8795
2.1,"58 km WNW of Happy Valley, Alaska",60.1412,-152.7032
1.12,"13 km ESE of Molalla, Oregon",45.096,-122.419
4.2,"63 km N of Khandūd, Afghanistan",37.5266,72.3021
1.09,"3 km NW of The Geysers, CA",38.79,-122.78
0.51,"10 km SW of Salton City, CA",33.2345,-116.0336667
1.67,"41 km WNW of Yachats, Oregon",44.39033333333333,-124.61833333333334
0.86,"8 km NNW of Anza, CA",33.6203333,-116.6956667
0.59,"22 km NE of Arvin, CA",35.3536667,-118.669
0.8,"32 km ESE of Minto, Alaska",64.9983,-148.7485
1.58,"7 km NW of Rialto, CA",34.153,-117.421
0.9,"33 km NNW of Sutcliffe, Nevada",40.2384,-119.7064
0.85,"13 km SE of Glacier, Washington",48.790166666666664,-121.83516666666667
0.89,"10 km SW of Salton City, CA",33.2341667,-116.0371667
1.8,"56 km S of Whites City, New Mexico",31.665,-104.336
1.4,"15 km WSW of Delta, B.C., MX",32.3173333,-115.3443333
1.8,"49 km SSE of Denali National Park, Alaska",63.1019,-151.5268
0.17,"89 km N of Karluk, Alaska",58.3601666666667,-154.731
2.99,"12 km SW of Salton City, CA",33.2316667,-116.0505
4.6,"221 km N of Agats, Indonesia",-3.5419,138.0215
1.4,"72 km ESE of Denali National Park, Alaska",63.2715,-150.4112
1.11,"10 km WNW of Cobb, CA",38.85,-122.83
0.94,"11 km SW of Salton City, CA",33.2291667,-116.0406667
5,Kermadec Islands region,-27.8923,-176.9358
-0.04,"14 km NE of Milford, Utah",38.4961666666667,-112.897666666667
0.08,"14 km NE of Milford, Utah",38.493,-112.898166666667
0.04,"14 km NE of Milford, Utah",38.4955,-112.898333333333
1.1,"21 km SW of Chignik Lake, Alaska",56.1353,-159.0343
1.57,"5 km NE of Castro Valley, CA",37.73,-122.06
1.6,"14 km E of Topaz, California",38.636,-119.3554
1.51,"5 km NNE of Pāhala, Hawaii",19.2526666666667,-155.461333333333
0.98,"7 km NW of The Geysers, CA",38.82,-122.82
0.1,"39 km ENE of Adak, Alaska",52.06,-176.148
0.7,"18 km ESE of Little Lake, CA",35.8713333,-117.7228333
1,"3 km W of Anderson Springs, CA",38.77,-122.72
-0.1,"87 km N of Karluk, Alaska",58.3433333333333,-154.669666666667
2.70000005,"15 km WNW of Volcano, Hawaii",19.4843330383301,-155.370834350586
6.3,"36 km E of Barcelona, Philippines",8.1703,126.7636
1.55,"5 km WNW of Petrolia, CA",40.33,-124.35
1.06,"5 km NNW of The Geysers, CA",38.81,-122.79
0.93,"8 km NNW of The Geysers, CA",38.83,-122.82
0.5,"4 km ESE of Wildomar, CA",33.5813333,-117.247
0.7,"12 km S of Soda Springs, California",39.2106,-120.391
0.83,"7 km NW of The Geysers, CA",38.82,-122.82
1.92,"10 km SE of Volcano, Hawaii",19.3693332672119,-155.169662475586
1.44,"6 km SW of Glencoe, Oklahoma",36.17983333,-96.966
2.1,"55 km S of Whites City, New Mexico",31.671,-104.357
1.1,"30 km SE of Minto, Alaska",64.927,-148.9874
1.17,"3 km W of Cobb, CA",38.82,-122.76
1.2,"32 km NNW of Chickaloon, Alaska",62.0702,-148.6563
1.05,"11 km SW of Salton City, CA",33.2315,-116.0413333
1.4,"52 km SSW of Cantwell, Alaska",62.9675,-149.3811
0.81,"153 km W of Adak, Alaska",51.7123333333333,-178.8425
0.44,"149 km W of Adak, Alaska",51.7826666666667,-178.801166666667
-0.39,"89 km N of Karluk, Alaska",58.3603333333333,-154.701333333333
0.77,"5 km SW of Union City, Oklahoma",35.3535,-97.97916667
0.58,"13 km W of Toms Place, CA",37.55,-118.83
4.9,"60 km E of Barcelona, Philippines",8.1111,126.9794
4.4,"25 km SSW of Kyenjojo, Uganda",0.4262,30.5171
2.03,"10 km SSW of Chatsworth, Georgia",34.6755,-84.8058333333333
0.51,"13 km W of Toms Place, CA",37.54,-118.82
0.59,"13 km W of Toms Place, CA",37.54,-118.83
0.15,"14 km WNW of Toms Place, CA",37.56,-118.84
1.9,"16 km NE of Walker Lake, Nevada",38.7655,-118.6426
1.05,"13 km S of Friday Harbor, Washington",48.41566666666667,-123.04533333333333
0.42,"8 km NNW of The Geysers, CA",38.83,-122.82
4.4,"16 km ESE of Barcelona, Philippines",8.0969,126.569
0.77,"8 km NNW of The Geysers, CA",38.83,-122.81
1.21,"8 km NNW of The Geysers, CA",38.83,-122.81
0.33,"89 km N of Karluk, Alaska",58.3583333333333,-154.714
1.6,"16 km NE of Hermleigh, Texas",32.753,-100.659
1.07,"7 km NW of The Geysers, CA",38.81,-122.82
1.7,"58 km S of Whites City, New Mexico",31.655,-104.46
4.5,"34 km NE of Kinablangan, Philippines",7.929,126.7506
1.25,"8 km NE of Mexicali, B.C., MX",32.7001667,-115.4121667
0.95,"13 km SSW of Wilson, Oklahoma",34.047,-97.479
4.5,"5 km E of Lingig, Philippines",8.0403,126.4638
1.94000006,"16 km N of Hawaiian Ocean View, Hawaii",19.2186660766602,-155.761672973633
0.86,"37 km N of Ivanof Bay, Alaska",56.2356666666667,-159.388333333333
2.1500001,"6 km S of Volcano, Hawaii",19.3813323974609,-155.244995117188
0.81,"8 km NNW of The Geysers, CA",38.83,-122.81
2.5,"21 km SE of Glacier View, Alaska",61.683,-147.3376
0.67,"13 km SSE of Petrolia, CA",40.24,-124.18
1.84000003,"29 km SSE of Fern Forest, Hawaii",19.2115001678467,-155.037170410156
0.13,"88 km NNW of Karluk, Alaska",58.3075,-154.996666666667
5.3,"42 km ENE of Santa Maria, Philippines",8.0699,126.8251
5.2,"37 km E of Santa Maria, Philippines",8.0428,126.7821
2.44,"23 km ENE of Noxon, Montana",48.0548333333333,-115.482166666667
1.6,"15 km ESE of Balmorhea, Texas",30.918,-103.603
1.92,"13 km S of Volcano, Hawaii",19.3213329315186,-155.220001220703
0.98,"7 km SSW of Devore, CA",34.162,-117.4275
1.16,"5 km SE of Willits, CA",39.38,-123.31
4.7,southeast of the Loyalty Islands,-22.6036,170.6989
1.13,"5 km N of Loma Linda, CA",34.0933333,-117.2525
0.62,"7 km W of Muscoy, CA",34.1543333,-117.4186667
0.81,"11 km SW of Salton City, CA",33.2276667,-116.0436667
1.16,"8 km NW of Prague, Oklahoma",35.53566667,-96.75683333
0.41,"88 km W of Adak, Alaska",51.8723333333333,-177.925666666667
4.4,"289 km WNW of Bandon, Oregon",43.7502,-127.8753
1.34,"26 km W of Volcano, Hawaii",19.4495,-155.486666666667
0.69,"13 km NW of The Geysers, CA",38.84,-122.88
1.5,"14 km E of Borrego Springs, CA",33.2651667,-116.2205
1.1,"4 km NNW of The Geysers, CA",38.81,-122.78
1.96,"7 km NNE of Fontana, CA",34.151,-117.4253333
1.83,"6 km S of Volcano, Hawaii",19.3818340301514,-155.245330810547
0.98,"6 km NNE of Fontana, CA",34.1511667,-117.4311667
2,"16 km ESE of Balmorhea, Texas",30.927,-103.59
0.32,"7 km NW of The Geysers, CA",38.82,-122.81
-0.16,"2 km SSW of Unalaska, Alaska",53.8506666666667,-166.552333333333
2.7,"4 km NNE of Okanagan Falls, Canada",49.3875,-119.5477
0.8,"12 km ESE of Julian, CA",33.0186667,-116.4945
4.5,"24 km NE of Taytayan, Philippines",7.8806,126.6703
0.23,"14 km NE of Milford, Utah",38.4978333333333,-112.899
4.8,"60 km ENE of Santa Maria, Philippines",8.1006,126.9844
2.69,"7 km NNE of Fontana, CA",34.1538333,-117.4221667
1.87,"26 km W of Volcano, Hawaii",19.4581661224365,-155.481994628906
1.5,"1 km E of Umatilla, Oregon",45.9165,-119.31766666666667
0.91,"14 km NE of Milford, Utah",38.4955,-112.897666666667
0.61,"14 km NE of Milford, Utah",38.4938333333333,-112.901666666667
0.85,"14 km NE of Milford, Utah",38.492,-112.895
1.02,"14 km NE of Milford, Utah",38.493,-112.896666666667
1.47,"14 km NE of Milford, Utah",38.494,-112.8975
1.8,"55 km S of Whites City, New Mexico",31.681,-104.422
1.9,"14 km WNW of Happy Valley, Alaska",60.0048,-151.9596
1.8,"55 km S of Whites City, New Mexico",31.679,-104.407
2.56,"25 km W of Volcano, Hawaii",19.4473333333333,-155.481333333333
4.4,"28 km ENE of Santa Maria, Philippines",8.0501,126.6947
1.32,"11 km SW of Salton City, CA",33.2336667,-116.0428333
0.91,"10 km NNE of Ocotillo Wells, CA",33.2226667,-116.0766667
1.73,"16 km ENE of Ocotillo, CA",32.7743333,-115.8316667
1.5,"19 km NNE of Valdez, Alaska",61.2927,-146.2046
1.5,"54 km S of Whites City, New Mexico",31.681,-104.409
4.9,"28 km NE of Kinablangan, Philippines",7.8963,126.7067
1.98,"24 km W of Volcano, Hawaii",19.4261665344238,-155.466171264648
5.3,"32 km E of Barcelona, Philippines",8.1105,126.7251
2.09,"10 km E of Puebla, B.C., MX",32.557,-115.2475
6.8,"18 km ENE of Barcelona, Philippines",8.1933,126.6
4.7,"116 km E of Yamada, Japan",39.5752,143.3021
1.4,"17 km SSE of Point Possession, Alaska",60.7818,-150.5692
-0.95,"63 km ENE of Pedro Bay, Alaska",60.0126666666667,-153.056833333333
0.47,"13 km NE of Milford, Utah",38.4828333333333,-112.897333333333
2.63,"5 km SSW of Volcano, Hawaii",19.393,-155.248833333333
1.1,"8 km NNW of Tanaina, Alaska",61.7025,-149.4835
-0.1,"14 km NE of Milford, Utah",38.489,-112.897666666667
0.4,"89 km W of Adak, Alaska",51.865,-177.9265
1.9,"16 km NE of Hermleigh, Texas",32.755,-100.659
0.51,"6 km SE of Carbonado, Washington",47.0445,-121.98766666666667
2.27,"14 km E of South Lead Hill, Arkansas",36.419,-92.7541666666667
0.72,"3 km SSE of Parkfield, CA",35.88,-120.42
1.35,"7 km NNW of The Geysers, CA",38.82,-122.81
1.4,"65 km ESE of Denali National Park, Alaska",63.2574,-150.5777
1.6,"34 km NNE of Whittier, Alaska",61.0692,-148.4965
0.93,"11 km SW of Salton City, CA",33.2308333,-116.0411667
1.79,"11 km SW of Salton City, CA",33.2295,-116.0413333
5.1,"204 km ESE of Yigo Village, Guam",12.6202,146.5224
1,"11 km SW of Salton City, CA",33.2338333,-116.0428333
1.23,"10 km WSW of Lake Henshaw, CA",33.205,-116.8643333
4.4,"27 km E of Lata, Solomon Islands",-10.7133,166.0443
1.96,"17 km W of Vandenberg Air Force Base, CA",34.7203333,-120.701
1.64,"11 km SW of Salton City, CA",33.2301667,-116.042
1.2,"11 km NW of Calistoga, CA",38.63,-122.7
1.38,"11 km SW of Salton City, CA",33.2301667,-116.0418333
4.2,"74 km NNW of San José de Jáchal, Argentina",-29.6139,-69.0261
4,"137 km ESE of Nikolski, Alaska",52.6053,-166.9058
0.64,"19 km ESE of Anza, CA",33.494,-116.4831667
0.75,"19 km ESE of Anza, CA",33.4943333,-116.4858333
1.54,"6 km E of Avon, Utah",41.5261666666667,-111.734333333333
5,"52 km WSW of Gizo, Solomon Islands",-8.2492,156.384
0.9,"53 km E of Big Pine, California",37.2296,-117.6905
1.5,"28 km NE of Mentone, Texas",31.908,-103.419
1.55,"11 km SW of Salton City, CA",33.2286667,-116.0453333
2.7,"45 km NW of Toyah, Texas",31.618,-104.114
2.61,"11 km SW of Salton City, CA",33.2295,-116.045
3.44,"12 km SW of Salton City, CA",33.2255,-116.0438333
1.6300000000000001,"6 km SSW of Port Ludlow, Washington",47.873,-122.71183333333333
2.11999989,"4 km SSW of Pāhala, Hawaii",19.1648330688477,-155.488830566406
1.4,"55 km ESE of King Salmon, Alaska",58.4817,-155.7958
2.09,"4 km S of Pāhala, Hawaii",19.1644992828369,-155.485992431641
4.8,"101 km ENE of Kurchum, Kazakhstan",48.8155,84.9806
2,"85 km W of Akhiok, Alaska",57.0155,-155.5652
2,"51 km S of Whites City, New Mexico",31.716,-104.309
-0.49,"60 km SE of Pedro Bay, Alaska",59.3593333333333,-153.445
1.4,"30 km SW of Tatitlek, Alaska",60.658,-147.042
1.29,"24 km S of Bodfish, CA",35.375,-118.4828333
1.5,"1 km NNE of Tatitlek, Alaska",60.8774,-146.663
2.3,"46 km SE of Port Graham, Alaska",59.0821,-151.21
2.4,"44 km SE of Port Graham, Alaska",59.1197,-151.1931
2,"30 km NW of Toyah, Texas",31.52,-104.01
1.34,"14 km SSE of Livermore, CA",37.57,-121.7
0.87,"10 km ESE of Hidden Valley Lake, CA",38.79,-122.44
0.76,"8 km NNW of The Geysers, CA",38.8316650390625,-122.816665649414
0.72,"8 km NNW of The Geysers, CA",38.8313331604004,-122.817169189453
-0.16,"1 km NE of The Geysers, CA",38.79,-122.75
1.08,"8 km NNW of The Geysers, CA",38.8315010070801,-122.817001342773
0.99,"1 km SE of Loma Linda, CA",34.0445,-117.2548333
1.42,"5 km SSE of Napa, CA",38.26,-122.25
2.15,"36 km NE of Ensenada, B.C., MX",32.0961667,-116.3463333
0.31,"19 km ESE of Anza, CA",33.4953333,-116.4821667
0.66,"19 km ESE of Anza, CA",33.4936667,-116.4835
1.31,"8 km NNW of The Geysers, CA",38.8315010070801,-122.816665649414
4.5,Banda Sea,-6.9858,129.3886
2.07,"18 km ESE of Little Lake, CA",35.8696667,-117.7221667
0.83,"10 km NW of The Geysers, CA",38.8224983215332,-122.851997375488
1.1,"37 km E of Minto, Alaska",65.1292,-148.5532
1.93,"14 km W of Delta, B.C., MX",32.3508333,-115.3435
2.1,"17 km NE of Walker Lake, Nevada",38.7689,-118.6347
0.92,"6 km NE of Victorville, CA",34.5718333,-117.2491667
0.1,"50 km ESE of Beatty, Nevada",36.7078,-116.2554
2.2,"56 km S of Whites City, New Mexico",31.669,-104.348
1.6,"56 km S of Whites City, New Mexico",31.665,-104.348
1,"22 km E of Mono City, California",38.047,-118.8909
1.4,"25 km SSE of Kokhanok, Alaska",59.2407,-154.5455
1,"3 km SSE of Salcha, Alaska",64.4975,-146.8672
1.06,"2 km  of The Geysers, CA",38.795166015625,-122.762168884277
0.97,"11 km SW of Salton City, CA",33.2333333,-116.0391667
0,"28 km S of Morton, Washington",46.3015,-122.22
1.1,"7 km WNW of Hoback, Wyoming",43.297,-110.876333333333
0.2,"49 km ESE of Beatty, Nevada",36.7192,-116.253
-0.22,"68 km ENE of Pedro Bay, Alaska",60.0685,-153.026666666667
1.79,"10 km NE of Pāhala, Hawaii",19.2626667022705,-155.399993896484
2.9,"56 km S of Whites City, New Mexico",31.669,-104.346
2.22000003,"13 km ESE of Pāhala, Hawaii",19.1464996337891,-155.367660522461
1.6,"64 km WNW of Nanwalek, Alaska",59.481,-153.0245
2.3,"55 km S of Whites City, New Mexico",31.681,-104.424
1.78,"8 km SW of Calimesa, CA",33.9431667,-117.1211667
1.91999996,"12 km SSE of Pāhala, Hawaii",19.0928325653076,-155.449005126953
2.79,"6 km SSW of Volcano, Hawaii",19.3891666666667,-155.2465
2.9,"57 km S of Whites City, New Mexico",31.6611,-104.4141
2.44,"6 km SSW of Volcano, Hawaii",19.3871669769287,-155.258163452148
1.6,"55 km S of Whites City, New Mexico",31.679,-104.411
1.57,"7 km WSW of Progreso, B.C., MX",32.5575,-115.653
0.79,"7 km NNW of The Geysers, CA",38.8235015869141,-122.806999206543
2.72,"6 km SSW of Volcano, Hawaii",19.3898333333333,-155.2465
0.77,"8 km WNW of Cobb, CA",38.8383331298828,-122.808334350586
1.08,"8 km S of Owasso, Oklahoma",36.18916667,-95.84683333
0.77,"11 km SW of Salton City, CA",33.2303333,-116.0393333
1.52,"92 km SSW of Alberto Oviedo Mota, B.C., MX",31.486,-115.6113333
0.85,"14 km SSE of Waynoka, Oklahoma",36.46216667,-98.80716667
1.6,"58 km S of Whites City, New Mexico",31.651,-104.464
2.9,"39 km ESE of Sturgeon Bay, Wisconsin",44.6833,-86.9281
1.56,"19 km WNW of Progreso, B.C., MX",32.6416667,-115.7781667
1.38,"19 km WNW of Progreso, B.C., MX",32.6706667,-115.758
0.79,"11 km ESE of Alum Rock, CA",37.34,-121.71
2.4,"58 km S of Whites City, New Mexico",31.652,-104.454
1.86,"6 km WSW of Progreso, B.C., MX",32.5623333,-115.644
0.65,"4 km SSW of Idyllwild, CA",33.7061667,-116.7431667
2.39,"4 km NE of Hala‘ula, Hawaii",20.2696666666667,-155.754833333333
4.5,"156 km ESE of Kuril’sk, Russia",44.734,149.7377
1.82,"17 km NNE of Olancha, CA",36.433,-117.9573333
0.6,"18 km SSE of Milford, California",40.0105,-120.3211
1.3,"30 km WSW of Salamatof, Alaska",60.5384,-151.8457
1.1,"8 km WNW of Cobb, CA",38.8349990844727,-122.818000793457
1.11,"2 km NNE of The Geysers, CA",38.7936668395996,-122.748664855957
0.5,"78 km NW of Ninilchik, Alaska",60.4908333333333,-152.772833333333
1.73000002,"12 km ESE of Pāhala, Hawaii",19.1643333435059,-155.368667602539
1.18,"8 km NNW of Rancho Cucamonga, CA",34.1856667,-117.6183333
1.8,"46 km WNW of Petersville, Alaska",62.5849,-151.655
1,"61 km SE of Ugashik, Alaska",57.2089,-156.554
-0.11,"86 km NNW of Karluk, Alaska",58.2588333333333,-155.140333333333
2.3,"45 km NW of Toyah, Texas",31.618,-104.117
1.8,"45 km NW of Toyah, Texas",31.616,-104.115
0.62,"85 km NNW of Karluk, Alaska",58.2456666666667,-155.151
0.39,"87 km NNW of Karluk, Alaska",58.2645,-155.1565
0.34,"88 km NNW of Karluk, Alaska",58.2638333333333,-155.166666666667
1.6,"88 km E of McCarthy, Alaska",61.5723,-141.2797
1.9,"27 km S of Westbrook, Texas",32.114,-101.06
2.1,"54 km NW of Eureka Roadhouse, Alaska",62.3043,-147.8753
1.5,"37 km WSW of Ackerly, Texas",32.414,-102.089
2,"58 km S of Whites City, New Mexico",31.647,-104.337
0.36,"4 km ESE of Mentone, CA",34.051,-117.0985
1.17,"59 km WSW of Adak, Alaska",51.7425,-177.469333333333
0.97,"59 km W of Adak, Alaska",51.7808333333333,-177.483666666667
0.66,"91 km NNW of Karluk, Alaska",58.3595,-154.900833333333
0.8,"59 km WNW of Anchor Point, Alaska",59.9304,-152.8467
0.08,"2 km WNW of Entiat, Washington",47.6835,-120.237
0.66,"7 km NNE of Moreno Valley, CA",33.9838333,-117.1995
0.24,"14 km SE of Mammoth Lakes, CA",37.58,-118.84
1.02,"2 km NW of Dash Point, Washington",47.336166666666664,-122.44916666666667
1.76,"4 km SSE of Highland Park, CA",34.089,-118.1881667
2,"51 km S of Whites City, New Mexico",31.711,-104.324
1.4,"48 km SW of Nanwalek, Alaska",59.1003,-152.5995
-0.4,"14 km NE of Milford, Utah",38.4955,-112.899333333333
0.76,"8 km NE of Indio, CA",33.7643333,-116.1463333
1.67,"5 km ENE of Magna, Utah",40.7363333333333,-112.044666666667
0.69,"7 km NNW of The Geysers, CA",38.820499420166,-122.807662963867
0.95,"7 km WNW of Cobb, CA",38.8366661071777,-122.803497314453
0.7,"12 km S of Soda Springs, California",39.2105,-120.3937
2.53,"5 km ENE of Magna, Utah",40.7361666666667,-112.048166666667
3.1,"9 km WSW of Hoback, Wyoming",43.2595,-110.8994
-0.11,"14 km NE of Milford, Utah",38.4966666666667,-112.901666666667
0.33,"14 km NE of Milford, Utah",38.497,-112.899166666667
1.6,"26 km NW of Susitna, Alaska",61.6936,-150.9059
0.99,"36 km S of False Pass, Alaska",54.5323333333333,-163.500833333333
1.70000005,"11 km NNE of Pāhala, Hawaii",19.2908325195312,-155.419494628906
2.5,"39 km SE of Kivalina, Alaska",67.4358,-163.997
1.1,"14 km NE of Milford, Utah",38.4918333333333,-112.895833333333
0.4,"7 km SSW of Borrego Springs, CA",33.1958333,-116.3968333
-0.01,"7 km SSW of Borrego Springs, CA",33.1928333,-116.3946667
1.25,"25 km NNE of Trona, CA",35.9805,-117.3018333
0.55,"14 km NE of Milford, Utah",38.4886666666667,-112.898666666667
-0.15,"14 km NE of Milford, Utah",38.4976666666667,-112.903
1.6,"10 km NNE of Hermleigh, Texas",32.728,-100.723
0.43,"40 km NE of Adak, Alaska",52.1006666666667,-176.173
2.14,"1 km ENE of The Geysers, CA",38.7863349914551,-122.744163513184
1.81,"10 km SE of Volcano, Hawaii",19.3708333333333,-155.176166666667
2.12,"14 km S of Fern Forest, Hawaii",19.3335,-155.135833333333
1.76,"2 km SSW of Pāhala, Hawaii",19.1816666666667,-155.487333333333
1.51,"8 km S of Brawley, CA",32.9113333,-115.5195
0.9,"7 km ENE of Indian Springs, Nevada",36.5988,-115.5898
1.5,"55 km WNW of Cantwell, Alaska",63.5003,-150.0281
0.3,"3 km NNE of The Geysers, CA",38.8008346557617,-122.751167297363
0.77,"6 km WNW of Cobb, CA",38.8346672058105,-122.795501708984
0.76,"7 km NW of The Geysers, CA",38.8153343200684,-122.81600189209
1.77,"7 km SE of Marston, Missouri",36.4693333333333,-89.5523333333333
0.36,"8 km ENE of Anza, CA",33.5763333,-116.5968333
1.03,"8 km WSW of Boonville, CA",38.96,-123.44
0.38,"39 km NNE of King Cove, Alaska",55.3671666666667,-162.004166666667
-0.47,"38 km ENE of Adak, Alaska",52.0618333333333,-176.159
0.13,"82 km ENE of Akutan, Alaska",54.5386666666667,-164.719333333333
1.2,"17 km ESE of Livengood, Alaska",65.4431,-148.2255
0.95,"6 km N of La Jolla, CA",32.903,-117.28
-0.27,"40 km NE of Adak, Alaska",52.0936666666667,-176.165666666667
4.1,"215 km WSW of Tofino, Canada",48.6762,-128.7582
0.32,"6 km NNW of The Geysers, CA",38.82,-122.8
1.5,"50 km WSW of Cantwell, Alaska",63.2989,-149.9294
0.93,"11 km ENE of Humptulips, Washington",47.2625,-123.8175
-0.46,"39 km W of Adak, Alaska",51.8678333333333,-177.2145
4.2,"22 km SE of Molina, Chile",-35.2408,-71.0842
0.76,"42 km SSE of Morton, Washington",46.221,-122.0185
-0.15,"91 km NNW of Karluk, Alaska",58.3465,-154.943333333333
2.04,"13 km E of Naalehu, Hawaii",19.0535,-155.450166666667
1.3,"5 km SW of Walker, California",38.4837,-119.5306
2.08,"60 km WNW of Kalaoa, Hawaii",20.017,-156.472666666667
0.83,"13 km SW of Leilani Estates, Hawaii",19.3801666666667,-154.999333333333
1.98,"6 km E of Naalehu, Hawaii",19.0748333333333,-155.518166666667
0.76,"5 km NW of The Geysers, CA",38.8058319091797,-122.794502258301
0.11,"88 km NNW of Karluk, Alaska",58.3085,-154.989333333333
1.7,"36 km W of Akhiok, Alaska",56.8935,-154.7604
1.18,"11 km NE of Julian, CA",33.1448333,-116.5176667
1.01,"7 km NNW of The Geysers, CA",38.8246650695801,-122.801834106445
2.15,"7 km NNW of The Geysers, CA",38.8236656188965,-122.803665161133
3.8,"158 km S of False Pass, Alaska",53.437,-163.6252
1.7,"37 km SSW of Beaver, Alaska",66.0827,-147.8572
0.39,"4 km SE of San Jacinto, CA",33.7656667,-116.9281667
-0.25,"64 km WNW of Tyonek, Alaska",61.2716666666667,-152.259833333333
5.1,southeast Indian Ridge,-41.0817,87.5365
1.4,"37 km NNW of Valdez, Alaska",61.4526,-146.5654
1.6,"56 km NNE of Petersville, Alaska",62.9844,-150.4865
5,"154 km W of Houma, Tonga",-20.9295,-176.7685
2.2,"44 km NNE of Yakutat, Alaska",59.8967,-139.3486
0.54,"12 km SE of Anza, CA",33.4923333,-116.5628333
0.97,"6 km WNW of Cobb, CA",38.8358345031738,-122.790168762207
0.6,"2 km SE of Badger, Alaska",64.7825,-147.5025
1.98000002,"3 km S of Pāhala, Hawaii",19.1723327636719,-155.484832763672
0.76,"31 km WSW of False Pass, Alaska",54.7545,-163.871666666667
0.32,"31 km WSW of False Pass, Alaska",54.7701666666667,-163.873166666667
1.02,"35 km S of False Pass, Alaska",54.5395,-163.5125
0.17,"2 km SW of Entiat, Washington",47.6595,-120.22866666666667
2.7,"56 km S of Whites City, New Mexico",31.667,-104.377
1.1,"2 km  of The Geysers, CA",38.7955017089844,-122.762336730957
0.85,"3 km SE of Loma Linda, CA",34.0318333,-117.2393333
2.3,"11 km ESE of Lincoln, Montana",46.903,-112.5554
4.4,"39 km NNE of Qiziltepa, Uzbekistan",40.3471,65.0621
2.21,"9 km ESE of Pāhala, Hawaii",19.1603336334229,-155.401336669922
3.18,"48 km NNW of San Antonio, Puerto Rico",18.8751666666667,-67.3221666666667
1.22,"3 km SW of Anderson Springs, CA",38.7503318786621,-122.713996887207
0.8,"3 km NNE of The Geysers, CA",38.8003349304199,-122.751663208008
0.59,"3 km NNE of The Geysers, CA",38.800666809082,-122.75333404541
0.22,"16 km N of Ashford, Washington",46.9035,-122.02766666666666
0.76,"8 km NNW of The Geysers, CA",38.8321647644043,-122.815498352051
1.55,"5 km SSE of Ontario, CA",34.0136667,-117.6041667
1.5,"15 km N of Petersville, Alaska",62.6299,-150.7188
-0.64,"15 km W of Akutan, Alaska",54.1401666666667,-166.012833333333
1.45,"5 km SE of Redway, CA",40.1,-123.77
-0.33,"15 km W of Akutan, Alaska",54.14,-166.014
1.05,"35 km S of False Pass, Alaska",54.542,-163.511
-0.11,"40 km NE of Adak, Alaska",52.0836666666667,-176.1595
-0.23,"84 km NNW of Karluk, Alaska",58.288,-154.883
0.15,"22 km ENE of Ashford, Washington",46.851166666666664,-121.76766666666667
2.18,"2 km WSW of Pāhala, Hawaii",19.1966667175293,-155.503326416016
0.27,"9 km SSW of Idyllwild, CA",33.6628333,-116.7458333
0.52,"6 km WNW of Borrego Springs, CA",33.2695,-116.433
1.1,"12 km NE of Willow, Alaska",61.8339,-149.892
-0.23,"7 km WSW of Dutch Harbor, Alaska",53.8678333333333,-166.650166666667
0.94,"6 km NNW of The Geysers, CA",38.8224983215332,-122.803665161133
